Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3252.70,Main,845.64,659.80,129.82,10.63,10.63,10.63,0.00,0.32,8.73,129.60,96947.03,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.47,0.32,8.73,-20.88,-73.81,9.06,-23.75,45.06,-4.19,0.03,0.16,-0.77,0.61,-104.67,-14.03,-167.25,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.72,Main,845.69,659.77,129.72,10.58,10.58,10.58,0.00,0.31,9.01,129.60,96946.26,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.53,0.31,9.01,-21.56,-64.88,10.62,-23.75,45.06,-4.19,0.02,0.16,-0.77,0.61,-105.02,-13.76,-166.66,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.73,Main,845.74,659.75,129.63,10.54,10.54,10.54,0.00,0.19,9.04,129.60,96946.26,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.43,0.19,9.04,-21.56,-64.88,10.62,-23.75,45.06,-4.19,0.01,0.17,-0.77,0.61,-105.28,-13.07,-164.60,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.74,Main,845.76,659.74,129.55,10.48,10.48,10.48,0.00,0.16,8.87,129.60,96946.26,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.28,0.16,8.87,-21.50,-59.50,11.00,-23.75,45.88,-1.50,0.01,0.17,-0.77,0.61,-105.28,-13.07,-164.60,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.74,Main,845.77,659.73,129.49,10.42,10.42,10.42,0.00,0.11,8.80,129.60,96946.26,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.23,0.11,8.80,-21.50,-53.88,11.19,-23.75,45.88,-1.50,0.00,0.17,-0.77,0.61,-105.50,-12.40,-164.14,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.75,Main,845.79,659.73,129.43,10.36,10.36,10.36,0.00,0.16,8.97,129.60,96946.26,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.21,0.16,8.97,-20.88,-49.50,10.69,-23.75,45.88,-1.50,-0.00,0.17,-0.78,0.61,-105.71,-11.77,-163.71,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.76,Main,845.82,659.71,129.35,10.31,10.31,10.31,0.00,0.10,8.94,129.60,96946.26,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.11,0.10,8.94,-20.06,-45.62,10.00,-23.75,45.88,-1.50,-0.01,0.17,-0.78,0.60,-105.88,-11.16,-163.32,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.77,Main,845.86,659.70,129.25,10.26,10.26,10.26,0.00,0.05,9.08,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.04,0.05,9.08,-19.44,-41.06,9.31,-23.75,45.88,-1.50,-0.02,0.17,-0.78,0.60,-106.03,-10.59,-162.98,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.78,Main,845.87,659.69,129.18,10.20,10.20,10.20,0.00,0.07,9.17,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.02,0.07,9.17,-18.50,-36.00,8.25,-22.69,46.19,-0.69,-0.03,0.18,-0.78,0.60,-106.16,-10.06,-161.35,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.79,Main,845.88,659.69,129.11,10.14,10.14,10.14,0.00,0.07,9.17,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.02,0.07,9.17,-17.88,-31.44,7.19,-22.69,46.19,-0.69,-0.03,0.18,-0.78,0.60,-106.27,-9.55,-161.09,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.80,Main,845.89,659.68,129.03,10.08,10.08,10.08,0.00,0.05,9.05,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,1.98,0.05,9.05,-16.81,-28.06,6.06,-22.69,46.19,-0.69,-0.04,0.18,-0.78,0.60,-106.36,-9.07,-160.86,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.81,Main,845.91,659.68,128.96,10.02,10.02,10.02,0.00,0.05,8.86,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,1.90,0.05,8.86,-15.38,-26.12,4.62,-22.69,46.19,-0.69,-0.04,0.18,-0.78,0.60,-106.42,-8.63,-160.64,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.82,Main,845.95,659.66,128.87,9.96,9.96,9.96,0.00,-0.09,8.72,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,1.79,-0.09,8.72,-13.81,-25.12,3.19,-22.69,46.19,-0.69,-0.04,0.18,-0.78,0.60,-106.58,-8.52,-160.42,0.00,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.83,Main,845.97,659.65,128.79,9.91,9.91,9.91,0.00,-0.04,8.72,128.95,96953.73,26.75,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,1.97,-0.04,8.72,-13.81,-25.12,3.19,-23.06,46.19,0.88,-0.05,0.19,-0.78,0.60,-106.74,-8.43,-158.47,-10.13,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.84,Main,845.99,659.64,128.71,9.85,9.85,9.85,0.00,0.00,9.03,128.50,96958.94,26.74,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.07,0.00,9.03,-12.19,-25.88,1.94,-23.06,46.19,0.88,-0.05,0.19,-0.78,0.60,-106.74,-8.43,-158.47,-10.69,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.84,Main,845.99,659.64,128.63,9.79,9.79,9.79,0.00,-0.02,9.32,128.50,96958.94,26.74,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.18,-0.02,9.32,-10.38,-28.62,0.56,-23.06,46.19,0.88,-0.05,0.19,-0.78,0.59,-106.88,-8.35,-158.21,-12.15,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.86,Main,846.03,659.63,128.54,9.74,9.74,9.74,0.00,0.05,9.56,128.50,96958.94,26.74,-771821824.00,427118080.00,250.21,842.71,661.25,-25.90,109.90,13,2.33,0.05,9.56,-8.56,-32.75,-0.69,-23.06,46.19,0.88,-0.06,0.20,-0.78,0.59,-107.13,-8.17,-157.53,-14.25,-761037632.00,390029280.00,-163.82,0,1,3,3
3252.87,Main,846.25,659.48,128.45,9.88,9.88,9.88,0.00,-0.04,9.36,128.50,96958.94,26.74,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,2.29,-0.04,9.36,-4.12,-47.44,-2.44,-23.06,46.19,0.88,-0.06,0.20,-0.78,0.59,-107.23,-8.06,-157.08,-20.80,-761037632.00,390029280.00,-163.83,0,1,3,3
3252.99,Main,847.61,658.79,127.40,10.17,10.17,10.17,0.00,0.42,8.90,127.57,96969.68,26.73,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,1.40,0.42,8.90,23.69,-163.31,-13.56,-22.25,46.56,5.56,-0.17,0.30,-0.75,0.57,-107.38,-4.95,-139.20,-74.66,-761037632.00,390029280.00,-163.83,0,1,3,3
3253.00,Main,847.79,658.65,127.34,10.29,10.29,10.29,0.00,0.52,8.80,127.57,96969.68,26.73,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,1.21,0.52,8.80,25.44,-169.88,-15.44,-22.25,46.56,5.56,-0.18,0.31,-0.74,0.56,-107.28,-4.60,-137.57,-78.00,-761037632.00,390029280.00,-163.83,0,1,3,3
3253.01,Main,847.99,658.50,127.26,10.40,10.40,10.40,0.00,0.59,8.79,127.57,96969.68,26.73,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,1.11,0.59,8.79,27.19,-175.75,-17.44,-22.25,46.56,5.56,-0.20,0.32,-0.74,0.56,-107.14,-4.26,-135.90,-81.09,-761037632.00,390029280.00,-163.83,0,1,3,3
3253.02,Main,848.18,658.36,127.18,10.50,10.50,10.50,0.00,0.55,8.85,127.57,96969.68,26.73,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.95,0.55,8.85,29.19,-181.00,-19.69,-22.25,46.56,5.56,-0.21,0.33,-0.73,0.56,-106.98,-3.93,-134.16,-83.96,-761037632.00,390029280.00,-163.83,0,1,3,3
3253.03,Main,848.38,658.21,127.12,10.60,10.60,10.60,0.00,0.59,8.76,128.12,96969.68,26.73,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.88,0.59,8.76,29.19,-181.00,-19.69,-22.25,46.56,5.56,-0.22,0.35,-0.72,0.55,-106.80,-3.61,-131.20,-84.62,-761037632.00,390029280.00,-163.83,0,1,3,3
3253.04,Main,848.54,658.08,127.08,10.69,10.69,10.69,0.00,0.68,8.99,128.12,96963.39,26.66,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.79,0.68,8.99,32.75,-189.38,-24.62,-20.75,47.00,6.75,-0.23,0.36,-0.72,0.55,-106.59,-3.31,-129.37,-89.17,-761037632.00,390029280.00,-163.83,0,1,3,3
3253.05,Main,848.73,657.95,127.01,10.78,10.78,10.78,0.00,0.68,9.05,128.12,96963.39,26.66,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.72,0.68,9.05,34.56,-193.00,-26.94,-20.75,47.00,6.75,-0.25,0.37,-0.71,0.55,-106.36,-3.04,-127.50,-91.40,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.06,Main,848.90,657.82,126.96,10.85,10.85,10.85,0.00,0.86,9.28,128.12,96963.39,26.66,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.53,0.86,9.28,35.94,-195.69,-29.38,-20.75,47.00,6.75,-0.26,0.38,-0.70,0.54,-106.11,-2.78,-125.60,-93.25,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.07,Main,849.08,657.68,126.90,10.93,10.93,10.93,0.00,0.90,9.62,128.12,96963.39,26.66,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.51,0.90,9.62,37.00,-198.00,-31.62,-20.75,47.00,6.75,-0.27,0.39,-0.70,0.54,-105.84,-2.55,-123.68,-94.91,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.08,Main,849.25,657.56,126.85,10.99,10.99,10.99,0.00,0.88,9.80,128.12,96963.39,26.66,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.38,0.88,9.80,37.00,-198.00,-31.62,-20.75,46.56,8.75,-0.28,0.40,-0.69,0.54,-105.56,-2.35,-121.73,-95.35,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.09,Main,849.39,657.45,126.82,11.05,11.05,11.05,0.00,0.92,9.98,128.12,96963.39,26.66,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.28,0.92,9.98,38.00,-199.25,-33.88,-20.75,46.56,8.75,-0.28,0.40,-0.69,0.54,-105.56,-2.35,-121.73,-96.14,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.10,Main,849.53,657.34,126.77,11.11,11.11,11.11,0.00,0.97,10.08,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.20,0.97,10.08,38.56,-198.12,-35.69,-20.75,46.56,8.75,-0.30,0.42,-0.67,0.53,-104.95,-2.02,-117.85,-96.76,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.11,Main,849.71,657.21,126.70,11.16,11.16,11.16,0.00,1.19,9.88,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.16,1.19,9.88,39.06,-197.31,-38.69,-20.75,46.56,8.75,-0.31,0.43,-0.67,0.52,-104.64,-1.89,-115.90,-97.19,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.12,Main,849.86,657.10,126.65,11.20,11.20,11.20,0.00,1.13,9.70,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.11,1.13,9.70,39.69,-198.88,-39.75,-20.75,46.56,8.75,-0.32,0.44,-0.66,0.52,-104.32,-1.78,-113.95,-98.39,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.13,Main,850.02,656.98,126.59,11.24,11.24,11.24,0.00,1.14,9.47,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,0.04,1.14,9.47,39.69,-198.88,-39.75,-20.50,46.56,10.69,-0.33,0.45,-0.65,0.52,-103.99,-1.69,-111.97,-98.84,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.14,Main,850.14,656.89,126.56,11.27,11.27,11.27,0.00,1.18,9.05,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.05,1.18,9.05,40.25,-200.50,-40.94,-20.50,46.56,10.69,-0.33,0.45,-0.65,0.52,-103.99,-1.69,-111.97,-99.64,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.15,Main,850.27,656.79,126.52,11.30,11.30,11.30,0.00,1.14,8.99,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.18,1.14,8.99,41.25,-201.88,-41.88,-20.50,46.56,10.69,-0.36,0.47,-0.63,0.51,-103.30,-1.56,-107.96,-101.21,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.16,Main,850.41,656.68,126.47,11.32,11.32,11.32,0.00,1.19,8.88,127.82,96966.84,26.63,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.26,1.19,8.88,42.19,-202.75,-42.62,-20.50,46.56,10.69,-0.37,0.48,-0.62,0.50,-102.93,-1.53,-105.96,-102.11,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.17,Main,850.56,656.58,126.40,11.34,11.34,11.34,0.00,1.17,8.87,127.18,96974.16,26.67,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.34,1.17,8.87,44.06,-202.50,-43.75,-20.50,46.56,10.69,-0.38,0.49,-0.61,0.50,-102.56,-1.51,-103.95,-102.57,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.18,Main,850.70,656.47,126.33,11.36,11.36,11.36,0.00,1.20,8.90,127.18,96974.16,26.67,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.38,1.20,8.90,44.06,-202.50,-43.75,-20.50,46.56,10.69,-0.39,0.50,-0.60,0.49,-102.18,-1.51,-101.95,-103.02,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.19,Main,850.81,656.39,126.28,11.37,11.37,11.37,0.00,1.21,8.93,127.18,96974.16,26.67,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.43,1.21,8.93,45.06,-201.75,-43.88,-19.75,46.19,12.69,-0.39,0.50,-0.60,0.49,-102.18,-1.51,-101.95,-102.73,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.20,Main,850.91,656.30,126.24,11.37,11.37,11.37,0.00,1.19,8.98,127.18,96974.16,26.67,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.56,1.19,8.98,45.75,-201.06,-44.06,-19.75,46.19,12.69,-0.40,0.51,-0.59,0.49,-101.79,-1.52,-99.96,-102.90,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.21,Main,851.04,656.21,126.18,11.37,11.37,11.37,0.00,1.25,9.05,127.18,96974.16,26.67,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.60,1.25,9.05,46.44,-200.31,-44.44,-19.75,46.19,12.69,-0.42,0.52,-0.57,0.48,-100.99,-1.61,-95.99,-103.51,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.22,Main,851.18,656.11,126.11,11.37,11.37,11.37,0.00,1.23,9.27,127.18,96974.16,26.67,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.67,1.23,9.27,46.50,-198.31,-45.06,-19.75,46.19,12.69,-0.43,0.53,-0.56,0.47,-100.59,-1.67,-94.03,-103.15,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.23,Main,851.29,656.02,126.03,11.36,11.36,11.36,0.00,1.19,9.48,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.76,1.19,9.48,46.50,-198.31,-45.06,-19.75,46.19,12.69,-0.44,0.54,-0.55,0.47,-100.21,-1.76,-92.07,-103.58,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.24,Main,851.39,655.94,125.97,11.35,11.35,11.35,0.00,1.22,9.50,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.81,1.22,9.50,46.19,-196.88,-45.56,-20.06,45.88,13.75,-0.44,0.54,-0.55,0.47,-100.21,-1.76,-92.07,-103.01,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.25,Main,851.48,655.87,125.91,11.33,11.33,11.33,0.00,1.19,9.65,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-0.88,1.19,9.65,44.94,-195.25,-45.94,-20.06,45.88,13.75,-0.45,0.55,-0.53,0.46,-99.83,-1.87,-90.13,-102.77,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.26,Main,851.59,655.79,125.83,11.31,11.31,11.31,0.00,1.19,9.76,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.01,1.19,9.76,43.75,-193.62,-46.44,-20.06,45.88,13.75,-0.46,0.56,-0.51,0.45,-99.14,-2.15,-86.30,-102.95,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.27,Main,851.72,655.70,125.74,11.29,11.29,11.29,0.00,1.21,9.69,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.07,1.21,9.69,39.06,-190.31,-47.75,-20.06,45.88,13.75,-0.47,0.57,-0.50,0.45,-98.83,-2.32,-84.40,-101.98,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.28,Main,851.83,655.62,125.67,11.26,11.26,11.26,0.00,1.20,9.72,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.19,1.20,9.72,39.06,-190.31,-47.75,-20.06,45.88,13.75,-0.48,0.58,-0.49,0.44,-98.56,-2.51,-82.05,-102.51,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.29,Main,851.90,655.55,125.62,11.23,11.23,11.23,0.00,1.18,9.66,126.17,96985.84,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.24,1.18,9.66,36.69,-189.06,-48.69,-18.88,45.88,16.19,-0.48,0.58,-0.49,0.44,-98.56,-2.51,-82.05,-102.00,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.30,Main,851.98,655.49,125.55,11.19,11.19,11.19,0.00,1.16,9.65,125.78,96990.38,26.71,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.32,1.16,9.65,34.00,-188.50,-49.56,-18.88,45.88,16.19,-0.49,0.59,-0.48,0.43,-98.32,-2.72,-80.17,-102.18,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.31,Main,852.07,655.42,125.48,11.15,11.15,11.15,0.00,1.12,9.59,125.78,96990.38,26.71,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.40,1.12,9.59,31.19,-187.62,-50.56,-18.88,45.88,16.19,-0.50,0.60,-0.45,0.42,-97.93,-3.18,-76.43,-102.64,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.32,Main,852.18,655.34,125.39,11.11,11.11,11.11,0.00,1.07,9.40,125.78,96990.38,26.71,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.41,1.07,9.40,25.38,-186.06,-52.25,-18.88,45.88,16.19,-0.51,0.61,-0.44,0.42,-97.79,-3.44,-74.58,-102.35,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.33,Main,852.28,655.26,125.32,11.06,11.06,11.06,0.00,1.05,9.29,125.78,96990.38,26.71,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.43,1.05,9.29,25.38,-186.06,-52.25,-18.88,45.88,16.19,-0.51,0.61,-0.44,0.42,-97.79,-3.44,-74.58,-102.35,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.34,Main,852.34,655.21,125.26,11.02,11.02,11.02,0.00,1.03,9.15,125.78,96990.38,26.71,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.46,1.03,9.15,22.25,-185.12,-53.12,-18.19,46.19,17.38,-0.52,0.62,-0.42,0.41,-97.69,-3.70,-71.93,-102.51,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.35,Main,852.41,655.15,125.21,10.97,10.97,10.97,0.00,1.00,8.99,125.78,96990.38,26.71,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.47,1.00,8.99,19.31,-184.25,-53.81,-18.19,46.19,17.38,-0.52,0.63,-0.41,0.40,-97.62,-3.98,-70.08,-102.50,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.36,Main,852.50,655.09,125.12,10.92,10.92,10.92,0.00,0.98,8.70,124.96,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.48,0.98,8.70,16.94,-183.31,-54.50,-18.19,46.19,17.38,-0.53,0.64,-0.39,0.39,-97.60,-4.57,-66.43,-102.89,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.37,Main,852.58,655.02,125.03,10.86,10.86,10.86,0.00,0.99,8.54,124.96,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.52,0.99,8.54,12.62,-181.94,-55.19,-18.19,46.19,17.38,-0.54,0.65,-0.38,0.38,-97.62,-4.86,-64.61,-102.60,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.38,Main,852.67,654.96,124.94,10.81,10.81,10.81,0.00,1.00,8.52,124.96,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.50,1.00,8.52,12.62,-181.94,-55.19,-18.19,46.19,17.38,-0.55,0.66,-0.36,0.37,-97.67,-5.16,-61.82,-103.22,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.39,Main,852.73,654.91,124.87,10.75,10.75,10.75,0.00,0.95,8.40,124.96,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.54,0.95,8.40,10.88,-181.00,-55.56,-17.00,45.50,18.50,-0.55,0.66,-0.36,0.37,-97.67,-5.16,-61.82,-102.77,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.40,Main,852.77,654.86,124.81,10.69,10.69,10.69,0.00,0.91,8.43,124.96,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.60,0.91,8.43,9.31,-180.06,-55.69,-17.00,45.50,18.50,-0.55,0.67,-0.35,0.36,-97.75,-5.46,-60.01,-102.73,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.41,Main,852.85,654.80,124.72,10.63,10.63,10.63,0.00,0.91,8.42,124.96,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.61,0.91,8.42,7.81,-179.12,-55.62,-17.00,45.50,18.50,-0.56,0.68,-0.33,0.34,-97.98,-6.06,-56.42,-103.06,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.42,Main,852.93,654.74,124.62,10.56,10.56,10.56,0.00,0.90,8.37,124.33,96999.80,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.68,0.90,8.37,4.94,-177.75,-56.06,-17.00,45.50,18.50,-0.56,0.69,-0.31,0.34,-98.12,-6.36,-54.62,-102.77,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.43,Main,853.01,654.68,124.53,10.49,10.49,10.49,0.00,0.86,8.16,124.33,97007.06,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.68,0.86,8.16,4.94,-177.75,-56.06,-17.00,45.50,18.50,-0.57,0.70,-0.30,0.32,-98.29,-6.64,-51.76,-103.41,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.44,Main,853.04,654.65,124.46,10.43,10.43,10.43,0.00,0.83,8.10,124.33,97007.06,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.68,0.83,8.10,3.44,-177.00,-55.62,-15.88,44.69,20.06,-0.57,0.70,-0.30,0.32,-98.29,-6.64,-51.76,-102.99,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.45,Main,853.09,654.60,124.38,10.36,10.36,10.36,0.00,0.81,8.14,124.33,97007.06,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.73,0.81,8.14,1.94,-175.88,-55.44,-15.88,44.69,20.06,-0.57,0.70,-0.28,0.32,-98.48,-6.93,-49.98,-102.82,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.46,Main,853.15,654.56,124.30,10.29,10.29,10.29,0.00,0.79,8.01,124.33,97007.06,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.74,0.79,8.01,0.44,-175.19,-55.25,-15.88,44.69,20.06,-0.58,0.71,-0.26,0.30,-98.93,-7.48,-46.45,-103.23,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.47,Main,853.22,654.50,124.21,10.21,10.21,10.21,0.00,0.79,8.07,124.33,97007.06,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.77,0.79,8.07,-2.12,-173.12,-54.75,-15.88,44.69,20.06,-0.58,0.72,-0.25,0.29,-99.19,-7.73,-44.70,-102.57,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.48,Main,853.28,654.45,124.12,10.13,10.13,10.13,0.00,0.82,8.21,124.33,97007.06,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.79,0.82,8.21,-2.12,-173.12,-54.75,-15.88,44.69,20.06,-0.58,0.73,-0.23,0.28,-99.46,-7.98,-41.89,-103.20,-761037632.00,390029280.00,-163.83,0,3,3,3
3253.49,Main,853.32,654.41,124.04,10.06,10.06,10.06,0.00,0.79,8.36,123.82,97012.91,26.72,-771820672.00,427117632.00,229.51,851.15,655.13,-46.60,112.45,12,-1.85,0.79,8.36,-3.62,-172.38,-54.19,-14.50,44.00,22.06,-0.58,0.73,-0.23,0.28,-99.46,-7.98,-41.89,-102.75,-761037632.00,390029280.00,-163.83,0,3,3,3
